episode_id,step,scene_id,goal,memory_total,frontier_count,raw_output,parsed_coord,action_target_hash,recent_indices,uniform_indices,scm_indices,recent_len,uniform_len,scm_len,recent_types,uniform_types,scm_types,recent_uniform_same_indices,recent_scm_same_indices,uniform_scm_same_indices,all_same_raw_output,all_same_action_target
810,37,00824-Dd4bFSTQ8gi,flower vase,10,6,"<coordinate>[8.05, 0.28]</coordinate>","[8.05,0.28]",0fddb020fa25,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
810,97,00824-Dd4bFSTQ8gi,flower vase,15,9,"<coordinate>[5.02, -4.43]</coordinate>","[5.02,-4.43]",3e4c84756446,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,5,6,7,8,9,10,11,12,13,14]",15,15,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
810,146,00824-Dd4bFSTQ8gi,flower vase,20,10,"<coordinate>[2.66, -1.83]</coordinate>","[2.66,-1.83]",de76861fe5a6,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,5,10,11,12,13,14,15,16,17,18,19]",20,20,13,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
810,182,00824-Dd4bFSTQ8gi,flower vase,25,8,"<coordinate>[7.65, -4.41]</coordinate>","[7.65,-4.41]",ec211fbb0c10,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,5,10,15,16,17,18,19,20,21,22,23,24]",25,25,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
810,260,00824-Dd4bFSTQ8gi,flower vase,30,8,"<coordinate>[5.64, -0.38]</coordinate>","[5.64,-0.38]",48706db1990a,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,5,10,15,20,21,22,23,24,25,26,27,28,29]",30,30,15,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
810,329,00824-Dd4bFSTQ8gi,flower vase,35,7,"<coordinate>[4.77, -0.22]</coordinate>","[4.77,-0.22]",3989a07e48bd,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,10,15,20,25,26,27,28,29,30,31,32,33,34]",35,35,20,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
810,375,00824-Dd4bFSTQ8gi,flower vase,40,6,"<coordinate>[6.17, -10.94]</coordinate>","[6.17,-10.94]",eac7d3ad9103,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,20,25,30,31,32,33,34,35,36,37,38,39]",40,40,26,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
810,477,00824-Dd4bFSTQ8gi,flower vase,45,6,"<coordinate>[4.21, -4.00]</coordinate>","[4.21,-4.0]",934da63836fa,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,20,22,25,30,33,35,36,37,38,39,40,41,42,43,44]",45,45,29,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spatial"",""spin"",""spatial"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
810,538,00824-Dd4bFSTQ8gi,flower vase,50,5,"<coordinate>[7.04, -8.22]</coordinate>","[7.04,-8.22]",6fabcd38bb7d,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,20,21,25,27,30,32,35,38,40,41,42,43,44,45,46,47,48,49]",50,50,33,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
934,12,00890-6s7QHgap2fW,plant,5,1,"<coordinate>[3.12, -0.89]</coordinate>","[3.12,-0.89]",52239418df70,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
934,46,00890-6s7QHgap2fW,plant,10,2,"<coordinate>[0.12, 1.21]</coordinate>","[0.12,1.21]",f8b13ea97601,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
934,64,00890-6s7QHgap2fW,plant,15,2,"<coordinate>[-0.76, -0.77]</coordinate>","[-0.76,-0.77]",fa86a9e4ccb6,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,5,6,7,8,9,10,11,12,13,14]",15,15,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
934,86,00890-6s7QHgap2fW,plant,20,1,"<coordinate>[0.86, -1.13]</coordinate>","[0.86,-1.13]",aea497acbf79,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,5,10,11,12,13,14,15,16,17,18,19]",20,20,13,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
934,113,00890-6s7QHgap2fW,plant,25,4,"<coordinate>[-1.31, 6.77]</coordinate>","[-1.31,6.77]",81b90351084a,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,5,10,15,16,17,18,19,20,21,22,23,24]",25,25,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
934,168,00890-6s7QHgap2fW,plant,30,5,"<coordinate>[2.05, 0.71]</coordinate>","[2.05,0.71]",4954ff1834d4,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,5,10,20,21,22,23,24,25,26,27,28,29]",30,30,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
934,196,00890-6s7QHgap2fW,plant,35,5,"<coordinate>[1.07, -4.14]</coordinate>","[1.07,-4.14]",d123e8e57d9a,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,10,25,26,27,28,29,30,31,32,33,34]",35,35,18,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
934,239,00890-6s7QHgap2fW,plant,40,3,"<coordinate>[3.94, -4.59]</coordinate>","[3.94,-4.59]",b3cd2c23331b,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,25,30,31,32,33,34,35,36,37,38,39]",40,40,24,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
